Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 13:17:01,575398,0.51236,0.10534,9.86890,-0.00852,-0.00213,0.00533,2.69165,5.08423,27.81372,2.05572,97.82217,-1.99179,0.65679,0.02489,0.00210,0.75364,
06.17 13:17:01,575399,0.51715,0.10534,9.86411,-0.00959,-0.00320,0.00533,1.49536,5.38330,29.60815,2.05520,97.85937,-1.99166,0.65655,0.02488,0.00210,0.75385,
06.17 13:17:01,575400,0.51236,0.10534,9.86411,-0.00959,-0.00533,0.00639,1.34583,5.53284,30.05676,2.05456,97.90044,-1.99199,0.65628,0.02488,0.00210,0.75409,
06.17 13:17:01,575401,0.51715,0.11492,9.86411,-0.00746,-0.00320,0.00426,3.14026,4.63562,29.75769,2.05481,97.89172,-1.99193,0.65633,0.02488,0.00210,0.75404,
06.17 13:17:01,575402,0.51715,0.11492,9.85932,-0.00746,-0.00426,0.00426,2.99072,5.38330,27.21558,2.05478,97.89346,-1.99242,0.65632,0.02488,0.00210,0.75405,
06.17 13:17:01,575403,0.51715,0.11492,9.84496,-0.00852,-0.00320,0.00533,2.99072,5.38330,27.21558,2.05451,97.89526,-1.99262,0.65631,0.02488,0.00210,0.75406,
06.17 13:17:01,575404,0.50757,0.11492,9.85453,-0.00746,-0.00426,0.00426,2.69165,4.48608,29.60815,2.05462,97.89501,-1.99306,0.65631,0.02489,0.00210,0.75406,
06.17 13:17:01,575405,0.51236,0.11492,9.85932,-0.00746,-0.00320,0.00746,4.18701,4.78516,29.01001,2.05474,97.86929,-1.99248,0.65648,0.02488,0.00210,0.75391,
06.17 13:17:01,575406,0.51236,0.11492,9.86411,-0.00852,-0.00320,0.00533,3.43933,5.23376,30.35583,2.05448,97.86230,-1.99233,0.65653,0.02488,0.00209,0.75387,
06.17 13:17:01,575407,0.51236,0.11971,9.86890,-0.00852,-0.00320,0.00533,3.14026,5.83191,28.56140,2.05412,97.86542,-1.99158,0.65651,0.02487,0.00210,0.75389,
06.17 13:17:01,575408,0.51236,0.11492,9.86890,-0.00959,-0.00320,0.00746,3.14026,3.73840,29.15955,2.05396,97.84334,-1.99117,0.65665,0.02487,0.00209,0.75376,
06.17 13:17:01,575409,0.50757,0.11492,9.86890,-0.00746,-0.00426,0.00639,2.39258,5.38330,30.80444,2.05418,97.86007,-1.99146,0.65654,0.02487,0.00210,0.75386,
06.17 13:17:01,575410,0.50278,0.10056,9.86890,-0.00852,-0.00533,0.00533,2.84119,4.63562,28.86047,2.05377,97.85793,-1.99195,0.65656,0.02487,0.00209,0.75384,
06.17 13:17:01,575411,0.51236,0.10534,9.86890,-0.00852,-0.00533,0.00426,2.84119,4.63562,28.86047,2.05379,97.85521,-1.99255,0.65657,0.02488,0.00209,0.75383,
06.17 13:17:01,575412,0.51236,0.11013,9.86890,-0.00959,-0.00320,0.00533,2.24304,4.33655,28.26233,2.05309,97.86391,-1.99261,0.65652,0.02487,0.00208,0.75388,
06.17 13:17:01,575413,0.51715,0.11971,9.86890,-0.00959,-0.00320,0.00426,2.84119,6.43005,29.45862,2.05191,97.87690,-1.99261,0.65643,0.02487,0.00208,0.75395,
06.17 13:17:01,575414,0.51236,0.11971,9.86890,-0.00746,-0.00320,0.00426,3.58887,4.48608,27.81372,2.05100,97.85614,-1.99230,0.65657,0.02486,0.00207,0.75383,
06.17 13:17:01,575415,0.51236,0.12450,9.86411,-0.00746,-0.00320,0.00426,1.79443,4.78516,29.01001,2.05128,97.88177,-1.99225,0.65640,0.02486,0.00208,0.75398,
06.17 13:17:01,575416,0.51715,0.12929,9.86411,-0.00639,-0.00320,0.00533,1.79443,4.78516,29.01001,2.05187,97.90750,-1.99249,0.65623,0.02487,0.00208,0.75413,
06.17 13:17:01,575417,0.51715,0.13408,9.86411,-0.00639,-0.00320,0.00533,2.84119,4.63562,29.15955,2.05227,97.90575,-1.99237,0.65624,0.02487,0.00209,0.75412,
06.17 13:17:01,575418,0.51236,0.12929,9.85453,-0.00959,-0.00320,0.00533,2.09351,3.58887,28.41187,2.05201,97.91064,-1.99259,0.65621,0.02487,0.00209,0.75415,
06.17 13:17:01,575419,0.50278,0.12450,9.85932,-0.00746,-0.00426,0.00639,2.09351,3.58887,28.41187,2.05161,97.91596,-1.99238,0.65617,0.02486,0.00209,0.75418,
06.17 13:17:01,575420,0.50278,0.12450,9.86890,-0.00852,-0.00320,0.00426,1.94397,4.93469,30.35583,2.05133,97.93978,-1.99235,0.65602,0.02486,0.00209,0.75431,
06.17 13:17:01,575421,0.50757,0.11971,9.86890,-0.00852,-0.00320,0.00426,3.43933,6.43005,27.96326,2.05140,97.94184,-1.99267,0.65600,0.02486,0.00209,0.75433,
06.17 13:17:01,575422,0.50278,0.11492,9.87369,-0.00852,-0.00426,0.00533,2.39258,4.48608,29.01001,2.05127,97.94929,-1.99347,0.65595,0.02487,0.00208,0.75437,
06.17 13:17:01,575423,0.50757,0.11013,9.88326,-0.00852,-0.00533,0.00533,3.28979,5.38330,30.20630,2.05015,97.94663,-1.99392,0.65597,0.02487,0.00207,0.75435,
06.17 13:17:01,575424,0.51236,0.10534,9.87848,-0.00639,-0.00320,0.00639,3.28979,5.38330,30.20630,2.05073,97.94416,-1.99478,0.65599,0.02487,0.00207,0.75434,
06.17 13:17:01,575425,0.51236,0.10534,9.87369,-0.00639,-0.00320,0.00426,3.43933,3.43933,28.26233,2.05157,97.90926,-1.99437,0.65622,0.02488,0.00207,0.75414,
06.17 13:17:01,575426,0.51715,0.10534,9.86890,-0.00639,-0.00213,0.00533,2.54211,3.43933,29.45862,2.05228,97.89714,-1.99389,0.65630,0.02488,0.00208,0.75407,
06.17 13:17:01,575427,0.51236,0.11492,9.86890,-0.00746,-0.00213,0.00426,2.09351,5.38330,28.71094,2.05310,97.91909,-1.99321,0.65615,0.02488,0.00209,0.75420,
06.17 13:17:01,575428,0.51715,0.11492,9.86411,-0.00746,-0.00320,0.00320,2.39258,5.38330,28.11279,2.05302,97.93263,-1.99286,0.65606,0.02487,0.00210,0.75427,
06.17 13:17:01,575429,0.51715,0.12929,9.86411,-0.00746,-0.00213,0.00533,3.14026,6.13098,29.45862,2.05346,97.93813,-1.99237,0.65603,0.02487,0.00210,0.75430,
06.17 13:17:01,575430,0.51236,0.13408,9.85932,-0.00852,-0.00320,0.00533,3.28979,5.08423,29.90723,2.05349,97.93187,-1.99135,0.65607,0.02487,0.00211,0.75427,
06.17 13:17:01,575431,0.50757,0.13886,9.85932,-0.00959,-0.00426,0.00533,3.43933,4.63562,27.96326,2.05308,97.91675,-1.99173,0.65617,0.02487,0.00210,0.75418,
06.17 13:17:01,575432,0.50278,0.13886,9.85932,-0.00746,-0.00533,0.00533,3.43933,4.63562,27.96326,2.05292,97.90147,-1.99277,0.65627,0.02487,0.00209,0.75409,
06.17 13:17:01,575433,0.49799,0.13408,9.85453,-0.00852,-0.00533,0.00426,3.43933,5.83191,28.86047,2.05303,97.89942,-1.99348,0.65628,0.02488,0.00208,0.75408,
06.17 13:17:01,575434,0.49799,0.12450,9.85932,-0.00746,-0.00533,0.00639,3.14026,4.93469,29.15955,2.05310,97.89442,-1.99425,0.65632,0.02489,0.00208,0.75405,
06.17 13:17:01,575435,0.50278,0.11971,9.86411,-0.00852,-0.00426,0.00639,3.28979,3.28979,28.71094,2.05295,97.86031,-1.99502,0.65654,0.02489,0.00207,0.75386,
06.17 13:17:01,575436,0.50757,0.11492,9.86411,-0.00852,-0.00320,0.00533,2.09351,4.78516,28.71094,2.05253,97.87831,-1.99557,0.65642,0.02489,0.00207,0.75396,
06.17 13:17:01,575437,0.51236,0.11492,9.86890,-0.01065,-0.00533,0.00533,3.28979,4.18701,29.30908,2.05175,97.86033,-1.99590,0.65654,0.02489,0.00205,0.75386,
06.17 13:17:01,575438,0.51236,0.10534,9.86890,-0.00746,-0.00426,0.00426,2.54211,3.43933,29.45862,2.05168,97.84842,-1.99626,0.65662,0.02489,0.00205,0.75379,
06.17 13:17:01,575439,0.52194,0.11013,9.86890,-0.00959,-0.00320,0.00426,2.84119,3.43933,28.56140,2.05093,97.82760,-1.99621,0.65676,0.02489,0.00204,0.75367,
06.17 13:17:01,575440,0.51236,0.11492,9.87369,-0.00746,-0.00426,0.00533,2.84119,3.43933,28.56140,2.05072,97.80684,-1.99694,0.65689,0.02489,0.00203,0.75355,
06.17 13:17:01,575441,0.51236,0.11013,9.87848,-0.00533,-0.00320,0.00320,1.79443,4.78516,29.01001,2.05120,97.83221,-1.99683,0.65672,0.02489,0.00204,0.75369,
06.17 13:17:01,575442,0.51715,0.11492,9.87369,-0.00639,-0.00426,0.00533,2.39258,3.88794,29.60815,2.05185,97.83215,-1.99694,0.65673,0.02490,0.00204,0.75369,
06.17 13:17:01,575443,0.51236,0.12450,9.87369,-0.00852,-0.00426,0.00426,3.14026,4.93469,29.45862,2.05216,97.82688,-1.99708,0.65676,0.02490,0.00204,0.75366,
06.17 13:17:01,575444,0.51236,0.12450,9.87369,-0.00852,-0.00426,0.00320,3.73840,4.93469,28.56140,2.05181,97.80981,-1.99717,0.65687,0.02490,0.00204,0.75357,
06.17 13:17:01,575445,0.51715,0.12450,9.86890,-0.00639,-0.00213,0.00320,3.58887,5.38330,29.90723,2.05225,97.80085,-1.99695,0.65693,0.02490,0.00204,0.75351,
06.17 13:17:01,575446,0.51236,0.12929,9.86411,-0.00746,-0.00320,0.00426,2.24304,6.13098,30.35583,2.05271,97.82355,-1.99671,0.65678,0.02490,0.00205,0.75364,
06.17 13:17:01,575447,0.50278,0.13408,9.86411,-0.00639,-0.00213,0.00426,4.33655,5.53284,28.56140,2.05375,97.80402,-1.99607,0.65691,0.02490,0.00205,0.75353,
06.17 13:17:01,575448,0.50757,0.13886,9.86890,-0.00746,-0.00213,0.00426,4.33655,5.53284,28.56140,2.05423,97.78419,-1.99554,0.65704,0.02490,0.00206,0.75342,
06.17 13:17:01,575449,0.51715,0.13886,9.87369,-0.00959,-0.00426,0.00639,1.64490,5.23376,27.96326,2.05399,97.81559,-1.99535,0.65683,0.02490,0.00206,0.75360,
06.17 13:17:01,575450,0.51715,0.12929,9.87369,-0.00959,-0.00320,0.00533,4.18701,4.78516,29.01001,2.05309,97.79005,-1.99591,0.65700,0.02490,0.00205,0.75345,
06.17 13:17:01,575451,0.51236,0.12450,9.86411,-0.00746,-0.00320,0.00746,3.58887,5.68237,30.20630,2.05332,97.78525,-1.99603,0.65703,0.02490,0.00205,0.75342,
06.17 13:17:01,575452,0.51715,0.11971,9.86890,-0.00746,-0.00320,0.00639,2.69165,5.68237,27.81372,2.05312,97.79593,-1.99631,0.65696,0.02490,0.00205,0.75349,
06.17 13:17:01,575453,0.50757,0.11013,9.86890,-0.00639,-0.00320,0.00533,3.28979,5.98145,28.11279,2.05371,97.79799,-1.99580,0.65695,0.02490,0.00205,0.75350,
06.17 13:17:01,575454,0.49799,0.10056,9.87369,-0.00852,-0.00426,0.00426,1.49536,5.08423,28.71094,2.05389,97.83335,-1.99548,0.65672,0.02490,0.00206,0.75370,
06.17 13:17:01,575455,0.48842,0.10056,9.86890,-0.00746,-0.00426,0.00320,2.39258,4.18701,28.41187,2.05361,97.83611,-1.99589,0.65670,0.02490,0.00206,0.75372,
06.17 13:17:01,575456,0.49799,0.10056,9.87369,-0.00746,-0.00426,0.00639,2.39258,4.18701,28.41187,2.05399,97.83950,-1.99613,0.65668,0.02490,0.00206,0.75374,
06.17 13:17:01,575457,0.50757,0.10534,9.87848,-0.00639,-0.00320,0.00533,2.54211,3.73840,28.86047,2.05476,97.83321,-1.99628,0.65672,0.02491,0.00207,0.75370,
06.17 13:17:01,575458,0.51236,0.10534,9.86890,-0.00639,-0.00426,0.00426,4.03748,3.43933,27.96326,2.05573,97.78724,-1.99645,0.65702,0.02492,0.00206,0.75344,
06.17 13:17:01,575459,0.52672,0.11492,9.86890,-0.00639,-0.00426,0.00533,1.79443,3.88794,29.30908,2.05722,97.80679,-1.99714,0.65689,0.02493,0.00207,0.75355,
06.17 13:17:01,575460,0.51715,0.11492,9.87369,-0.00639,-0.00107,0.00426,2.84119,5.23376,30.35583,2.05803,97.81111,-1.99692,0.65686,0.02493,0.00208,0.75357,
06.17 13:17:01,575461,0.50278,0.12450,9.87369,-0.00959,-0.00426,0.00426,1.64490,4.33655,30.05676,2.05768,97.83931,-1.99675,0.65668,0.02493,0.00208,0.75374,
06.17 13:17:01,575462,0.50278,0.13886,9.86411,-0.00746,-0.00426,0.00426,2.39258,5.68237,28.41187,2.05735,97.85561,-1.99737,0.65657,0.02493,0.00208,0.75383,
06.17 13:17:01,575463,0.51236,0.14844,9.86411,-0.00852,-0.00320,0.00213,3.28979,5.98145,28.41187,2.05695,97.85675,-1.99757,0.65656,0.02493,0.00208,0.75384,
06.17 13:17:01,575464,0.52194,0.15323,9.86411,-0.00746,-0.00213,0.00320,3.28979,5.98145,28.41187,2.05653,97.85747,-1.99681,0.65656,0.02492,0.00208,0.75384,
06.17 13:17:01,575465,0.53151,0.15323,9.86411,-0.00852,-0.00213,0.00426,3.43933,5.53284,27.66418,2.05621,97.85188,-1.99617,0.65659,0.02492,0.00208,0.75381,
06.17 13:17:01,575466,0.53630,0.13886,9.86411,-0.00852,-0.00213,0.00426,3.43933,5.83191,29.15955,2.05575,97.84937,-1.99567,0.65661,0.02491,0.00208,0.75379,
06.17 13:17:01,575467,0.52194,0.12929,9.86890,-0.00852,-0.00320,0.00426,2.24304,6.13098,27.96326,2.05520,97.87079,-1.99522,0.65647,0.02490,0.00208,0.75392,
06.17 13:17:01,575468,0.50278,0.11971,9.86411,-0.00852,-0.00533,0.00426,3.14026,5.23376,29.75769,2.05435,97.86833,-1.99541,0.65649,0.02490,0.00208,0.75390,
06.17 13:17:01,575469,0.50278,0.10534,9.86411,-0.00959,-0.00320,0.00746,2.54211,4.63562,29.45862,2.05381,97.87393,-1.99554,0.65645,0.02490,0.00207,0.75394,
06.17 13:17:01,575470,0.50278,0.10534,9.86411,-0.00852,-0.00320,0.00533,3.58887,4.48608,28.71094,2.05297,97.85448,-1.99544,0.65658,0.02489,0.00206,0.75382,
06.17 13:17:01,575471,0.50278,0.10056,9.87369,-0.00746,-0.00533,0.00426,1.94397,5.23376,28.26233,2.05304,97.87846,-1.99592,0.65642,0.02490,0.00207,0.75396,
06.17 13:17:01,575472,0.51236,0.10056,9.87369,-0.00639,-0.00533,0.00426,1.94397,5.23376,28.26233,2.05336,97.90268,-1.99687,0.65626,0.02490,0.00207,0.75410,
06.17 13:17:01,575473,0.51236,0.10056,9.87848,-0.00746,-0.00320,0.00426,2.09351,5.68237,29.60815,2.05374,97.92621,-1.99731,0.65611,0.02491,0.00207,0.75424,
06.17 13:17:01,575474,0.51715,0.10534,9.87369,-0.00639,-0.00533,0.00426,3.88794,5.08423,28.71094,2.05396,97.90887,-1.99769,0.65622,0.02491,0.00207,0.75414,
06.17 13:17:01,575475,0.52672,0.11492,9.87369,-0.00746,-0.00426,0.00426,2.69165,5.68237,29.01001,2.05480,97.91967,-1.99871,0.65615,0.02492,0.00207,0.75420,
06.17 13:17:01,575476,0.51715,0.12450,9.86890,-0.00746,-0.00426,0.00426,3.14026,4.03748,28.86047,2.05450,97.90237,-1.99898,0.65626,0.02492,0.00206,0.75410,
06.17 13:17:01,575477,0.51236,0.13886,9.87369,-0.00959,-0.00320,0.00426,3.14026,4.03748,28.86047,2.05429,97.88457,-1.99915,0.65638,0.02492,0.00206,0.75400,
06.17 13:17:02,575478,0.49799,0.13886,9.86411,-0.00852,-0.00426,0.00426,2.99072,4.78516,28.11279,2.05343,97.88029,-1.99932,0.65641,0.02492,0.00205,0.75397,
06.17 13:17:02,575479,0.49321,0.13886,9.87369,-0.00746,-0.00639,0.00426,3.43933,3.43933,27.66418,2.05319,97.84509,-2.00012,0.65664,0.02493,0.00204,0.75377,
06.17 13:17:02,575480,0.50757,0.13886,9.86890,-0.00746,-0.00426,0.00426,3.43933,3.43933,27.66418,2.05363,97.80984,-2.00099,0.65687,0.02493,0.00203,0.75357,
06.17 13:17:02,575481,0.51236,0.13408,9.86890,-0.00852,-0.00426,0.00320,2.69165,4.18701,29.01001,2.05359,97.80516,-2.00136,0.65690,0.02494,0.00202,0.75354,
06.17 13:17:02,575482,0.52194,0.12929,9.85932,-0.00852,-0.00426,0.00213,2.54211,3.14026,27.96326,2.05338,97.78528,-2.00191,0.65703,0.02494,0.00201,0.75342,
06.17 13:17:02,575483,0.50757,0.12450,9.86890,-0.01065,-0.00320,0.00320,2.84119,4.93469,27.96326,2.05208,97.78545,-2.00172,0.65703,0.02493,0.00201,0.75343,
06.17 13:17:02,575484,0.49799,0.11971,9.86890,-0.00959,-0.00426,0.00320,3.88794,6.87866,30.50537,2.05093,97.78413,-2.00175,0.65704,0.02492,0.00200,0.75342,
06.17 13:17:02,575485,0.49321,0.10534,9.85932,-0.00639,-0.00639,0.00533,3.88794,6.87866,30.50537,2.05110,97.78339,-2.00326,0.65704,0.02493,0.00199,0.75341,
06.17 13:17:02,575486,0.49799,0.10534,9.86411,-0.00639,-0.00426,0.00533,3.88794,5.98145,29.01001,2.05185,97.77556,-2.00393,0.65710,0.02494,0.00199,0.75337,
06.17 13:17:02,575487,0.50757,0.10056,9.86411,-0.00639,-0.00426,0.00213,2.09351,4.78516,26.91650,2.05262,97.79169,-2.00430,0.65699,0.02495,0.00200,0.75346,
06.17 13:17:02,575488,0.52194,0.10056,9.87369,-0.00746,-0.00320,0.00426,4.18701,6.57959,28.71094,2.05278,97.78361,-2.00479,0.65704,0.02495,0.00199,0.75341,
06.17 13:17:02,575489,0.53151,0.10056,9.86411,-0.00746,-0.00213,0.00426,3.88794,5.08423,29.01001,2.05312,97.76602,-2.00409,0.65716,0.02495,0.00200,0.75331,
06.17 13:17:02,575490,0.53151,0.10534,9.86411,-0.00852,-0.00107,0.00426,4.33655,3.73840,27.96326,2.05325,97.72057,-2.00327,0.65746,0.02495,0.00199,0.75305,
06.17 13:17:02,575491,0.52672,0.11492,9.85453,-0.00959,-0.00213,0.00426,3.58887,4.78516,29.30908,2.05242,97.70497,-2.00219,0.65756,0.02494,0.00199,0.75296,
06.17 13:17:02,575492,0.51715,0.11971,9.85932,-0.00852,-0.00107,0.00533,3.28979,6.28052,29.90723,2.05195,97.70921,-2.00164,0.65753,0.02493,0.00199,0.75299,
06.17 13:17:02,575493,0.49799,0.12929,9.85453,-0.00852,-0.00213,0.00426,3.28979,6.28052,29.90723,2.05126,97.71361,-2.00027,0.65750,0.02492,0.00199,0.75301,
06.17 13:17:02,575494,0.48842,0.13408,9.84975,-0.00852,-0.00426,0.00320,1.49536,4.78516,29.60815,2.05115,97.74815,-2.00022,0.65728,0.02492,0.00200,0.75321,
06.17 13:17:02,575495,0.48842,0.13408,9.85453,-0.00959,-0.00426,0.00426,2.09351,6.28052,29.30908,2.05026,97.77400,-2.00085,0.65711,0.02491,0.00200,0.75336,
06.17 13:17:02,575496,0.49799,0.11971,9.85932,-0.00959,-0.00320,0.00426,2.24304,4.93469,29.15955,2.04900,97.78935,-2.00079,0.65701,0.02491,0.00199,0.75345,
06.17 13:17:02,575497,0.50278,0.11971,9.85453,-0.00959,-0.00426,0.00426,3.43933,4.63562,30.95398,2.04832,97.77461,-2.00083,0.65710,0.02490,0.00198,0.75336,
06.17 13:17:02,575498,0.50757,0.11492,9.85932,-0.00746,-0.00533,0.00533,2.09351,5.38330,28.41187,2.04855,97.79585,-2.00169,0.65696,0.02491,0.00199,0.75349,
06.17 13:17:02,575499,0.50278,0.10534,9.85932,-0.00852,-0.00213,0.00320,2.24304,4.33655,28.26233,2.04832,97.80509,-2.00151,0.65690,0.02491,0.00199,0.75354,
06.17 13:17:02,575500,0.50278,0.10534,9.85932,-0.00746,-0.00320,0.00426,2.54211,3.43933,28.26233,2.04838,97.79243,-2.00113,0.65699,0.02491,0.00199,0.75347,
06.17 13:17:02,575501,0.50757,0.10056,9.85932,-0.00852,-0.00533,0.00639,2.54211,3.43933,28.26233,2.04805,97.78072,-2.00209,0.65706,0.02491,0.00198,0.75340,
06.17 13:17:02,575502,0.51236,0.09577,9.86411,-0.00852,-0.00533,0.00639,2.39258,3.28979,27.81372,2.04810,97.77022,-2.00287,0.65713,0.02492,0.00197,0.75334,
06.17 13:17:02,575503,0.51715,0.10534,9.85453,-0.00959,-0.00426,0.00746,1.94397,4.03748,27.06604,2.04735,97.78520,-2.00348,0.65703,0.02491,0.00197,0.75342,
06.17 13:17:02,575504,0.51715,0.11492,9.85453,-0.00959,-0.00320,0.00533,2.24304,4.63562,27.96326,2.04682,97.79808,-2.00339,0.65695,0.02491,0.00197,0.75350,
06.17 13:17:02,575505,0.52194,0.11971,9.85932,-0.00852,-0.00107,0.00426,2.99072,4.78516,28.11279,2.04646,97.79410,-2.00286,0.65698,0.02491,0.00196,0.75348,
06.17 13:17:02,575506,0.51236,0.12450,9.86411,-0.00852,-0.00107,0.00320,2.69165,5.38330,29.30908,2.04577,97.80260,-2.00147,0.65692,0.02489,0.00197,0.75352,
06.17 13:17:02,575507,0.49321,0.12450,9.85932,-0.01065,-0.00107,0.00320,2.99072,3.58887,29.01001,2.04455,97.78007,-2.00003,0.65707,0.02488,0.00197,0.75340,
06.17 13:17:02,575508,0.48363,0.12929,9.86411,-0.00746,-0.00213,0.00426,1.19629,5.08423,29.01001,2.04413,97.82334,-1.99934,0.65678,0.02487,0.00198,0.75364,
06.17 13:17:02,575509,0.47884,0.12929,9.86411,-0.00746,-0.00320,0.00533,1.19629,5.08423,29.01001,2.04428,97.86677,-1.99932,0.65650,0.02487,0.00199,0.75389,
06.17 13:17:02,575510,0.48842,0.12929,9.85932,-0.00746,-0.00320,0.00426,4.03748,3.73840,27.96326,2.04437,97.82677,-1.99929,0.65676,0.02487,0.00198,0.75366,
06.17 13:17:02,575511,0.49321,0.11971,9.85932,-0.01065,-0.00320,0.00533,3.73840,5.53284,29.45862,2.04396,97.81676,-1.99944,0.65683,0.02487,0.00197,0.75361,
06.17 13:17:02,575512,0.49799,0.11492,9.85932,-0.00852,-0.00426,0.00639,2.24304,6.43005,28.86047,2.04265,97.84116,-1.99934,0.65667,0.02486,0.00197,0.75375,
06.17 13:17:02,575513,0.50757,0.11492,9.85453,-0.00959,-0.00320,0.00533,3.58887,5.38330,28.41187,2.04229,97.83239,-1.99973,0.65672,0.02486,0.00196,0.75370,
06.17 13:17:02,575514,0.51236,0.11013,9.85932,-0.00959,-0.00320,0.00533,3.58887,5.38330,28.41187,2.04120,97.82394,-1.99972,0.65678,0.02485,0.00195,0.75365,
06.17 13:17:02,575515,0.50757,0.10534,9.86411,-0.00852,-0.00320,0.00533,2.09351,5.38330,28.71094,2.04059,97.84580,-1.99943,0.65664,0.02485,0.00196,0.75377,
06.17 13:17:02,575516,0.50757,0.10534,9.85932,-0.00852,-0.00426,0.00533,4.18701,6.28052,29.01001,2.04048,97.83667,-1.99983,0.65670,0.02485,0.00195,0.75372,
06.17 13:17:02,575517,0.50278,0.10534,9.85453,-0.00746,-0.00213,0.00533,4.18701,6.28052,29.01001,2.04032,97.82732,-2.00024,0.65676,0.02485,0.00195,0.75367,
06.17 13:17:02,575518,0.50278,0.10534,9.86411,-0.00746,-0.00213,0.00533,3.14026,4.03748,27.96326,2.04058,97.80984,-1.99956,0.65687,0.02485,0.00195,0.75357,
06.17 13:17:02,575519,0.50757,0.11013,9.86411,-0.00746,-0.00213,0.00533,2.24304,5.53284,29.45862,2.04107,97.82951,-1.99909,0.65674,0.02485,0.00196,0.75368,
06.17 13:17:02,575520,0.50278,0.11492,9.86411,-0.00746,-0.00320,0.00426,3.73840,3.73840,29.15955,2.04074,97.79426,-1.99842,0.65698,0.02484,0.00195,0.75348,
06.17 13:17:02,575521,0.49799,0.11492,9.85932,-0.00852,-0.00426,0.00426,2.09351,4.48608,29.30908,2.04065,97.80994,-1.99880,0.65687,0.02485,0.00195,0.75357,
06.17 13:17:02,575522,0.48842,0.11492,9.84975,-0.00746,-0.00426,0.00426,2.09351,4.48608,29.30908,2.04056,97.82523,-1.99897,0.65677,0.02485,0.00196,0.75366,
06.17 13:17:02,575523,0.48363,0.11492,9.85453,-0.00746,-0.00533,0.00426,1.94397,4.33655,28.86047,2.04093,97.84346,-1.99974,0.65665,0.02485,0.00196,0.75376,
06.17 13:17:02,575524,0.49321,0.10534,9.85453,-0.00746,-0.00533,0.00426,3.73840,5.53284,28.86047,2.04127,97.83331,-2.00075,0.65672,0.02486,0.00195,0.75370,
06.17 13:17:02,575525,0.49799,0.11013,9.84975,-0.00639,-0.00426,0.00426,3.73840,5.53284,28.86047,2.04181,97.82332,-2.00142,0.65678,0.02487,0.00195,0.75364,
06.17 13:17:02,575526,0.50757,0.11013,9.84975,-0.00746,-0.00533,0.00426,2.39258,4.48608,28.41187,2.04251,97.83004,-2.00196,0.65674,0.02488,0.00195,0.75368,
06.17 13:17:02,575527,0.51715,0.11013,9.85932,-0.00852,-0.00426,0.00533,4.63562,4.33655,28.56140,2.04254,97.79089,-2.00261,0.65700,0.02488,0.00194,0.75346,
06.17 13:17:02,575528,0.51715,0.11492,9.85932,-0.00746,-0.00426,0.00533,2.99072,5.98145,30.80444,2.04224,97.79913,-2.00277,0.65694,0.02488,0.00194,0.75350,
06.17 13:17:02,575529,0.50757,0.11492,9.85453,-0.00746,-0.00213,0.00639,2.69165,4.48608,29.30908,2.04252,97.79940,-2.00279,0.65694,0.02488,0.00194,0.75351,
06.17 13:17:02,575530,0.50757,0.11492,9.85453,-0.00639,-0.00426,0.00746,2.69165,4.48608,29.30908,2.04329,97.80045,-2.00275,0.65693,0.02489,0.00195,0.75351,
06.17 13:17:02,575531,0.49321,0.12450,9.84975,-0.00639,-0.00426,0.00639,2.24304,4.63562,27.96326,2.04340,97.81370,-2.00292,0.65685,0.02489,0.00195,0.75359,
06.17 13:17:02,575532,0.49321,0.11971,9.85453,-0.00746,-0.00426,0.00426,3.88794,3.58887,28.41187,2.04325,97.77371,-2.00310,0.65711,0.02489,0.00194,0.75336,
06.17 13:17:02,575533,0.49799,0.11971,9.85453,-0.00533,-0.00213,0.00746,3.88794,3.58887,28.41187,2.04398,97.73409,-2.00256,0.65737,0.02489,0.00194,0.75313,
06.17 13:17:02,575534,0.49321,0.11492,9.85932,-0.00639,-0.00426,0.00639,5.53284,4.63562,28.56140,2.04507,97.68893,-2.00234,0.65767,0.02490,0.00194,0.75287,
06.17 13:17:02,575535,0.49799,0.11971,9.85932,-0.00852,-0.00320,0.00533,2.69165,5.08423,26.91650,2.04529,97.69440,-2.00257,0.65763,0.02490,0.00194,0.75290,
06.17 13:17:02,575536,0.50278,0.11492,9.85453,-0.00639,-0.00107,0.00533,1.64490,4.33655,28.26233,2.04589,97.72182,-2.00220,0.65745,0.02490,0.00195,0.75306,
06.17 13:17:02,575537,0.49321,0.11492,9.85453,-0.00639,-0.00320,0.00533,2.69165,3.88794,29.90723,2.04637,97.71403,-2.00173,0.65750,0.02490,0.00195,0.75301,
06.17 13:17:02,575538,0.49799,0.11971,9.85932,-0.00852,-0.00533,0.00320,2.69165,3.88794,29.90723,2.04628,97.70530,-2.00201,0.65756,0.02490,0.00195,0.75296,
06.17 13:17:02,575539,0.50278,0.11013,9.86411,-0.00959,-0.00320,0.00533,3.58887,4.78516,28.71094,2.04600,97.68951,-2.00191,0.65766,0.02490,0.00194,0.75287,
06.17 13:17:02,575540,0.50757,0.11492,9.85453,-0.00852,-0.00426,0.00426,2.69165,6.87866,27.51465,2.04553,97.70670,-2.00181,0.65755,0.02489,0.00195,0.75297,
