Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 10:59:01,79984,0.50757,0.17238,9.86890,-0.00639,0.00000,0.00533,3.73840,3.73840,28.86047,1.09825,-27.07343,-2.25968,-0.97201,-0.00470,0.02141,0.23382,
06.17 10:59:01,79985,0.51236,0.16759,9.86411,-0.00746,-0.00107,0.00533,1.19629,4.48608,29.90723,1.09826,-26.83166,-2.26091,-0.97251,-0.00474,0.02141,0.23177,
06.17 10:59:01,79986,0.51236,0.16759,9.86890,-0.00746,-0.00107,0.00639,1.19629,4.48608,29.90723,1.09774,-26.58953,-2.26221,-0.97300,-0.00478,0.02141,0.22971,
06.17 10:59:01,79987,0.51715,0.16759,9.86890,-0.00639,0.00000,0.00639,4.78516,3.88794,27.81372,1.09794,-27.65866,-2.26243,-0.97082,-0.00458,0.02146,0.23879,
06.17 10:59:01,79988,0.51715,0.17238,9.86411,-0.00746,-0.00107,0.00533,2.24304,4.33655,30.95398,1.09789,-27.83552,-2.26331,-0.97045,-0.00455,0.02147,0.24028,
06.17 10:59:01,79989,0.52194,0.17717,9.86890,-0.00852,0.00107,0.00533,3.43933,3.14026,30.05676,1.09779,-28.72942,-2.26413,-0.96854,-0.00438,0.02151,0.24784,
06.17 10:59:01,79990,0.52194,0.17717,9.86411,-0.00746,-0.00107,0.00639,2.39258,5.08423,29.30908,1.09793,-28.90660,-2.26471,-0.96816,-0.00434,0.02153,0.24934,
06.17 10:59:01,79991,0.52194,0.16759,9.86890,-0.00852,-0.00107,0.00639,2.39258,5.08423,29.30908,1.09764,-29.08327,-2.26529,-0.96778,-0.00431,0.02154,0.25084,
06.17 10:59:01,79992,0.52194,0.16281,9.86411,-0.00746,0.00107,0.00426,1.49536,5.08423,29.90723,1.09757,-28.94722,-2.26603,-0.96807,-0.00433,0.02154,0.24968,
06.17 10:59:01,79993,0.51715,0.16759,9.86890,-0.00746,-0.00107,0.00639,4.78516,3.88794,29.30908,1.09737,-30.02218,-2.26622,-0.96568,-0.00413,0.02158,0.25875,
06.17 10:59:01,79994,0.51715,0.17238,9.86890,-0.00959,-0.00107,0.00533,3.28979,3.28979,29.60815,1.09682,-30.82442,-2.26713,-0.96385,-0.00397,0.02161,0.26551,
06.17 10:59:01,79995,0.51236,0.17238,9.86890,-0.00852,0.00107,0.00533,1.49536,2.99072,29.30908,1.09607,-30.79914,-2.26763,-0.96391,-0.00397,0.02162,0.26529,
06.17 10:59:01,79996,0.51715,0.17717,9.86890,-0.00852,0.00000,0.00746,4.48608,4.18701,29.30908,1.09530,-31.73912,-2.26805,-0.96170,-0.00378,0.02165,0.27319,
06.17 10:59:01,79997,0.52194,0.16759,9.86890,-0.00959,-0.00107,0.00426,3.43933,2.54211,29.75769,1.09391,-32.86693,-2.26923,-0.95896,-0.00355,0.02169,0.28264,
06.17 10:59:01,79998,0.51715,0.16759,9.87369,-0.00639,-0.00107,0.00639,3.28979,4.48608,28.41187,1.09333,-33.40643,-2.26987,-0.95763,-0.00344,0.02171,0.28716,
06.17 10:59:01,79999,0.50757,0.16759,9.86890,-0.00852,-0.00107,0.00639,3.28979,4.48608,28.41187,1.09293,-33.94792,-2.27128,-0.95625,-0.00333,0.02174,0.29167,
06.17 10:59:01,80000,0.51236,0.16759,9.86411,-0.00852,0.00000,0.00746,1.19629,4.18701,29.30908,1.09243,-33.70165,-2.27198,-0.95688,-0.00337,0.02174,0.28962,
06.17 10:59:01,80001,0.51236,0.17238,9.86411,-0.00852,-0.00213,0.00746,3.58887,2.39258,28.41187,1.09170,-34.95751,-2.27328,-0.95365,-0.00313,0.02178,0.30009,
06.17 10:59:01,80002,0.51715,0.16759,9.86411,-0.00639,-0.00213,0.00639,3.14026,4.93469,29.15955,1.09208,-35.37277,-2.27473,-0.95255,-0.00305,0.02181,0.30354,
06.17 10:59:01,80003,0.52194,0.17238,9.85932,-0.00852,-0.00213,0.00533,3.43933,4.33655,29.15955,1.09168,-35.98832,-2.27611,-0.95091,-0.00292,0.02183,0.30866,
06.17 10:59:01,80004,0.52194,0.17717,9.85932,-0.00852,-0.00107,0.00533,2.84119,4.03748,29.15955,1.09143,-36.44654,-2.27717,-0.94966,-0.00283,0.02185,0.31245,
06.17 10:59:01,80005,0.51715,0.17238,9.85932,-0.00959,-0.00107,0.00639,3.43933,4.63562,27.36511,1.09097,-37.02555,-2.27763,-0.94807,-0.00272,0.02187,0.31724,
06.17 10:59:01,80006,0.51715,0.17717,9.85932,-0.00852,0.00000,0.00639,3.28979,4.48608,28.11279,1.09039,-37.57427,-2.27813,-0.94655,-0.00260,0.02188,0.32180,
06.17 10:59:01,80007,0.51715,0.18196,9.85932,-0.00639,-0.00107,0.00426,3.28979,4.48608,28.11279,1.08988,-38.12741,-2.27849,-0.94497,-0.00249,0.02190,0.32634,
06.17 10:59:01,80008,0.51715,0.17717,9.86411,-0.00746,-0.00213,0.00639,0.44861,4.93469,29.15955,1.09004,-37.58005,-2.27981,-0.94654,-0.00260,0.02190,0.32184,
06.17 10:59:01,80009,0.52672,0.17238,9.85453,-0.00746,-0.00107,0.00639,3.28979,3.28979,28.41187,1.08991,-38.41747,-2.28147,-0.94415,-0.00243,0.02193,0.32874,
06.17 10:59:01,80010,0.52672,0.17238,9.86411,-0.00746,0.00000,0.00426,3.58887,2.09351,28.41187,1.08977,-39.83625,-2.28234,-0.94000,-0.00215,0.02196,0.34040,
06.17 10:59:01,80011,0.53630,0.17238,9.86411,-0.00746,0.00000,0.00746,2.84119,4.33655,28.26233,1.08890,-40.25496,-2.28296,-0.93876,-0.00207,0.02197,0.34384,
06.17 10:59:01,80012,0.53151,0.16759,9.86890,-0.01065,-0.00213,0.00533,2.84119,4.33655,28.26233,1.08840,-40.67515,-2.28392,-0.93749,-0.00198,0.02199,0.34728,
06.17 10:59:01,80013,0.52672,0.17238,9.86411,-0.00852,-0.00107,0.00639,1.34583,3.73840,27.96326,1.08762,-40.52808,-2.28500,-0.93794,-0.00200,0.02199,0.34608,
06.17 10:59:01,80014,0.52672,0.17238,9.86890,-0.00746,-0.00107,0.00639,5.23376,6.13098,30.65491,1.08778,-41.30518,-2.28565,-0.93556,-0.00185,0.02201,0.35242,
06.17 10:59:01,80015,0.52672,0.17238,9.86890,-0.00639,-0.00213,0.00639,5.23376,6.13098,30.65491,1.08808,-42.08300,-2.28710,-0.93315,-0.00169,0.02203,0.35877,
06.17 10:59:01,80016,0.52672,0.17238,9.86890,-0.00852,0.00000,0.00639,1.94397,3.73840,27.66418,1.08786,-42.24764,-2.28781,-0.93263,-0.00166,0.02204,0.36010,
06.17 10:59:01,80017,0.52672,0.17238,9.86890,-0.00852,-0.00107,0.00746,2.84119,3.43933,28.56140,1.08764,-42.85825,-2.28794,-0.93070,-0.00154,0.02205,0.36507,
06.17 10:59:01,80018,0.52672,0.17717,9.86411,-0.00746,-0.00213,0.00746,2.84119,5.53284,30.35583,1.08770,-43.11046,-2.28932,-0.92990,-0.00149,0.02207,0.36713,
06.17 10:59:01,80019,0.52672,0.17717,9.86411,-0.00746,0.00000,0.00533,2.69165,2.99072,29.30908,1.08776,-43.77399,-2.29005,-0.92775,-0.00136,0.02208,0.37249,
06.17 10:59:01,80020,0.52194,0.18675,9.87369,-0.00852,-0.00213,0.00639,2.69165,2.99072,29.30908,1.08769,-44.43740,-2.29061,-0.92559,-0.00123,0.02209,0.37787,
06.17 10:59:01,80021,0.51715,0.18675,9.87369,-0.00852,-0.00213,0.00533,2.84119,4.03748,28.56140,1.08759,-44.91368,-2.29140,-0.92401,-0.00113,0.02210,0.38171,
06.17 10:59:01,80022,0.52672,0.18196,9.87369,-0.00852,-0.00107,0.00639,3.58887,2.99072,27.81372,1.08673,-45.99245,-2.29257,-0.92038,-0.00091,0.02212,0.39040,
06.17 10:59:01,80023,0.52194,0.17717,9.87848,-0.00746,-0.00107,0.00533,4.03748,2.84119,30.35583,1.08653,-47.26420,-2.29338,-0.91599,-0.00066,0.02213,0.40058,
06.17 10:59:01,80024,0.52194,0.17717,9.87369,-0.00959,-0.00107,0.00639,3.73840,4.93469,29.45862,1.08574,-47.88484,-2.29456,-0.91380,-0.00053,0.02214,0.40553,
06.17 10:59:01,80025,0.53151,0.17238,9.87369,-0.00852,-0.00107,0.00639,2.69165,3.28979,29.90723,1.08493,-48.45558,-2.29546,-0.91177,-0.00041,0.02215,0.41008,
06.17 10:59:01,80026,0.53151,0.17717,9.86890,-0.00959,-0.00107,0.00639,1.79443,3.28979,30.20630,1.08391,-48.54839,-2.29607,-0.91144,-0.00038,0.02215,0.41082,
06.17 10:59:01,80027,0.52672,0.17717,9.86890,-0.00746,0.00107,0.00639,2.09351,3.88794,28.11279,1.08375,-48.75204,-2.29630,-0.91071,-0.00034,0.02215,0.41245,
06.17 10:59:01,80028,0.52672,0.17717,9.86890,-0.00746,-0.00107,0.00426,2.09351,3.88794,28.11279,1.08372,-48.95757,-2.29585,-0.90997,-0.00030,0.02215,0.41407,
06.17 10:59:01,80029,0.51715,0.18196,9.86890,-0.00959,-0.00107,0.00639,2.09351,2.99072,29.30908,1.08284,-49.28288,-2.29620,-0.90878,-0.00023,0.02215,0.41665,
06.17 10:59:01,80030,0.52194,0.18196,9.86890,-0.00852,0.00000,0.00639,3.58887,4.18701,28.41187,1.08243,-50.02199,-2.29622,-0.90608,-0.00009,0.02215,0.42251,
06.17 10:59:01,80031,0.51236,0.17717,9.86411,-0.00746,-0.00107,0.00533,1.34583,4.03748,29.15955,1.08252,-49.82504,-2.29623,-0.90680,-0.00013,0.02215,0.42094,
06.17 10:59:01,80032,0.52194,0.18675,9.86411,-0.00746,-0.00213,0.00533,3.88794,5.98145,29.01001,1.08267,-50.33231,-2.29690,-0.90493,-0.00003,0.02216,0.42496,
06.17 10:59:01,80033,0.51715,0.18196,9.86411,-0.00533,-0.00107,0.00639,2.54211,3.73840,27.66418,1.08360,-50.76004,-2.29749,-0.90333,0.00005,0.02216,0.42832,
06.17 10:59:01,80034,0.51715,0.18196,9.86890,-0.00639,0.00000,0.00533,2.69165,4.78516,30.50537,1.08465,-51.04688,-2.29751,-0.90226,0.00010,0.02217,0.43058,
06.17 10:59:01,80035,0.51715,0.18196,9.86411,-0.00746,-0.00213,0.00533,2.09351,5.08423,29.60815,1.08445,-51.11637,-2.29804,-0.90200,0.00012,0.02217,0.43113,
06.17 10:59:01,80036,0.51715,0.17717,9.86411,-0.00639,-0.00213,0.00639,2.09351,5.08423,29.60815,1.08472,-51.18502,-2.29902,-0.90174,0.00013,0.02218,0.43167,
06.17 10:59:01,80037,0.52194,0.17238,9.85932,-0.00852,-0.00213,0.00533,2.84119,4.93469,29.15955,1.08482,-51.51700,-2.29984,-0.90049,0.00020,0.02219,0.43429,
06.17 10:59:01,80038,0.52672,0.17717,9.86411,-0.00746,-0.00107,0.00639,3.58887,3.88794,27.81372,1.08477,-52.34532,-2.30020,-0.89732,0.00036,0.02219,0.44078,
06.17 10:59:01,80039,0.52672,0.17717,9.86411,-0.00746,-0.00107,0.00639,3.14026,4.93469,28.56140,1.08470,-52.78607,-2.30086,-0.89562,0.00045,0.02219,0.44423,
06.17 10:59:01,80040,0.53151,0.17717,9.86890,-0.00852,-0.00107,0.00639,4.18701,3.28979,28.71094,1.08423,-53.98773,-2.30183,-0.89091,0.00069,0.02219,0.45359,
06.17 10:59:01,80041,0.52672,0.17238,9.86411,-0.00852,0.00000,0.00639,2.99072,5.68237,30.80444,1.08395,-54.26891,-2.30177,-0.88980,0.00074,0.02219,0.45579,
06.17 10:59:02,80042,0.51236,0.16759,9.86890,-0.00852,0.00000,0.00639,4.18701,2.09351,30.50537,1.08331,-55.94909,-2.30152,-0.88303,0.00107,0.02217,0.46879,
06.17 10:59:02,80043,0.50757,0.17238,9.87848,-0.00852,0.00000,0.00639,2.24304,5.53284,29.15955,1.08362,-56.04240,-2.30180,-0.88264,0.00109,0.02217,0.46950,
06.17 10:59:02,80044,0.50278,0.17238,9.87369,-0.00959,-0.00107,0.00639,2.24304,5.53284,29.15955,1.08270,-56.13592,-2.30148,-0.88226,0.00111,0.02216,0.47022,
06.17 10:59:02,80045,0.50757,0.17238,9.86890,-0.00746,-0.00213,0.00639,1.79443,4.48608,29.30908,1.08221,-56.12651,-2.30216,-0.88229,0.00112,0.02217,0.47015,
06.17 10:59:02,80046,0.50757,0.17238,9.86411,-0.00746,-0.00107,0.00426,1.94397,4.33655,29.75769,1.08267,-56.19095,-2.30267,-0.88203,0.00113,0.02217,0.47064,
06.17 10:59:02,80047,0.50757,0.17717,9.86411,-0.00852,-0.00213,0.00533,2.99072,2.09351,28.41187,1.08286,-57.47565,-2.30330,-0.87670,0.00138,0.02216,0.48051,
06.17 10:59:02,80048,0.50757,0.17717,9.85932,-0.00852,-0.00213,0.00533,3.14026,4.03748,27.96326,1.08231,-58.10625,-2.30404,-0.87404,0.00151,0.02216,0.48531,
06.17 10:59:02,80049,0.50757,0.17238,9.85932,-0.00852,-0.00107,0.00533,3.14026,4.03748,27.96326,1.08211,-58.73591,-2.30485,-0.87136,0.00164,0.02216,0.49013,
06.17 10:59:02,80050,0.50757,0.17238,9.85453,-0.00746,-0.00107,0.00533,2.99072,2.39258,28.41187,1.08199,-59.87132,-2.30540,-0.86646,0.00186,0.02214,0.49873,
06.17 10:59:02,80051,0.51715,0.17238,9.85932,-0.00852,-0.00107,0.00533,1.94397,4.33655,30.05676,1.08217,-59.92842,-2.30580,-0.86622,0.00187,0.02215,0.49916,
06.17 10:59:02,80052,0.51715,0.17238,9.85453,-0.00746,-0.00107,0.00426,1.94397,4.33655,30.05676,1.08166,-59.98633,-2.30586,-0.86596,0.00188,0.02214,0.49960,
06.17 10:59:02,80053,0.51715,0.17717,9.84975,-0.00852,-0.00213,0.00533,2.54211,4.93469,29.75769,1.08130,-60.22359,-2.30642,-0.86493,0.00194,0.02214,0.50139,
06.17 10:59:02,80054,0.52194,0.18196,9.85453,-0.00746,-0.00107,0.00533,2.99072,3.58887,27.81372,1.08084,-60.91275,-2.30746,-0.86189,0.00208,0.02214,0.50657,
06.17 10:59:02,80055,0.53151,0.17717,9.86411,-0.00852,-0.00320,0.00533,3.28979,2.69165,29.90723,1.08085,-62.04258,-2.30841,-0.85685,0.00230,0.02212,0.51504,
06.17 10:59:02,80056,0.53151,0.17717,9.86411,-0.00852,0.00000,0.00533,2.39258,2.39258,29.01001,1.08021,-62.80701,-2.30868,-0.85341,0.00245,0.02210,0.52077,
06.17 10:59:02,80057,0.53630,0.17717,9.85932,-0.00852,-0.00107,0.00639,2.39258,2.39258,29.01001,1.07962,-63.57655,-2.30865,-0.84988,0.00261,0.02208,0.52647,
06.17 10:59:02,80058,0.53151,0.17717,9.86411,-0.00852,-0.00107,0.00639,1.34583,4.33655,29.75769,1.07921,-63.33426,-2.30872,-0.85100,0.00256,0.02209,0.52467,
06.17 10:59:02,80059,0.52672,0.17238,9.86411,-0.00852,-0.00107,0.00639,2.69165,5.08423,29.01001,1.07871,-63.61134,-2.30899,-0.84972,0.00262,0.02208,0.52672,
06.17 10:59:02,80060,0.52194,0.17238,9.86411,-0.00639,0.00107,0.00426,2.69165,5.08423,29.01001,1.08017,-63.88852,-2.30883,-0.84845,0.00266,0.02208,0.52878,
06.17 10:59:02,80061,0.51715,0.17238,9.87369,-0.00852,0.00000,0.00533,2.09351,3.28979,27.81372,1.08063,-64.18903,-2.30843,-0.84706,0.00271,0.02207,0.53102,
06.17 10:59:02,80062,0.51236,0.17717,9.86890,-0.00959,0.00000,0.00639,2.09351,3.58887,30.20630,1.08018,-64.40308,-2.30794,-0.84607,0.00276,0.02206,0.53260,
06.17 10:59:02,80063,0.51715,0.17717,9.86890,-0.00959,-0.00107,0.00746,2.24304,3.73840,30.35583,1.07935,-64.66264,-2.30767,-0.84486,0.00281,0.02205,0.53450,
06.17 10:59:02,80064,0.51715,0.16759,9.86411,-0.00852,-0.00107,0.00639,2.99072,4.48608,31.40259,1.07895,-65.10637,-2.30785,-0.84278,0.00290,0.02204,0.53777,
06.17 10:59:02,80065,0.52672,0.17717,9.86411,-0.00959,-0.00107,0.00533,2.99072,4.48608,31.40259,1.07856,-65.54926,-2.30785,-0.84070,0.00299,0.02203,0.54103,
06.17 10:59:02,80066,0.52194,0.17717,9.86411,-0.00746,-0.00107,0.00533,2.39258,3.58887,29.01001,1.07845,-65.92981,-2.30796,-0.83890,0.00306,0.02202,0.54382,
06.17 10:59:02,80067,0.52194,0.18196,9.86890,-0.00852,0.00000,0.00533,1.79443,4.18701,29.30908,1.07836,-65.93742,-2.30803,-0.83886,0.00307,0.02202,0.54387,
06.17 10:59:02,80068,0.52194,0.17717,9.86890,-0.00959,0.00000,0.00320,3.58887,2.99072,29.60815,1.07783,-67.09432,-2.30691,-0.83333,0.00329,0.02197,0.55233,
06.17 10:59:02,80069,0.51715,0.17717,9.86890,-0.00639,-0.00213,0.00320,1.64490,3.43933,27.66418,1.07781,-67.12721,-2.30684,-0.83317,0.00329,0.02197,0.55257,
06.17 10:59:02,80070,0.52194,0.17238,9.86890,-0.00746,-0.00213,0.00426,1.64490,4.03748,28.26233,1.07834,-67.08871,-2.30754,-0.83336,0.00328,0.02198,0.55229,
06.17 10:59:02,80071,0.51236,0.16759,9.86890,-0.00639,-0.00107,0.00533,1.64490,2.84119,28.86047,1.07920,-67.17155,-2.30802,-0.83296,0.00330,0.02199,0.55289,
06.17 10:59:02,80072,0.51236,0.17238,9.86411,-0.00426,-0.00107,0.00639,4.03748,4.03748,29.45862,1.08008,-68.15471,-2.30752,-0.82818,0.00348,0.02196,0.56000,
06.17 10:59:02,80073,0.51236,0.17238,9.85932,-0.00746,0.00000,0.00746,4.03748,4.03748,29.45862,1.08042,-69.14081,-2.30719,-0.82333,0.00366,0.02193,0.56710,
06.17 10:59:02,80074,0.51236,0.17238,9.85932,-0.00639,0.00000,0.00639,2.84119,3.73840,28.26233,1.08112,-69.72968,-2.30738,-0.82041,0.00377,0.02191,0.57133,
06.17 10:59:02,80075,0.51236,0.16759,9.85932,-0.00852,0.00000,0.00639,1.49536,4.18701,31.10352,1.08143,-69.53594,-2.30667,-0.82137,0.00373,0.02191,0.56994,
06.17 10:59:02,80076,0.50757,0.16759,9.85453,-0.00852,0.00000,0.00533,3.28979,5.38330,29.60815,1.08144,-69.97179,-2.30632,-0.81920,0.00381,0.02190,0.57307,
06.17 10:59:02,80077,0.50757,0.16759,9.84975,-0.00852,0.00000,0.00533,2.69165,3.88794,29.01001,1.08122,-70.44624,-2.30578,-0.81682,0.00390,0.02188,0.57644,
06.17 10:59:02,80078,0.51236,0.16759,9.85932,-0.00746,-0.00213,0.00533,3.28979,3.88794,28.71094,1.08152,-71.20010,-2.30609,-0.81301,0.00404,0.02185,0.58182,
06.17 10:59:02,80079,0.51715,0.16281,9.86411,-0.00746,-0.00320,0.00639,3.43933,2.54211,29.45862,1.08167,-72.52229,-2.30681,-0.80624,0.00430,0.02181,0.59115,
06.17 10:59:02,80080,0.51236,0.16281,9.86411,-0.00746,-0.00213,0.00639,2.69165,4.78516,29.01001,1.08183,-72.84145,-2.30718,-0.80459,0.00436,0.02180,0.59340,
06.17 10:59:02,80081,0.52194,0.17238,9.86890,-0.00746,-0.00107,0.00533,2.69165,4.78516,29.01001,1.08201,-73.16284,-2.30765,-0.80292,0.00442,0.02180,0.59564,
06.17 10:59:02,80082,0.52672,0.17238,9.85932,-0.00746,-0.00107,0.00533,1.79443,3.88794,29.01001,1.08199,-73.20196,-2.30768,-0.80272,0.00443,0.02179,0.59592,
06.17 10:59:02,80083,0.52672,0.17238,9.85932,-0.00746,-0.00107,0.00639,4.63562,4.03748,28.26233,1.08183,-74.40704,-2.30808,-0.79641,0.00466,0.02175,0.60433,
06.17 10:59:02,80084,0.52194,0.16759,9.86411,-0.00746,0.00000,0.00746,2.84119,3.14026,30.05676,1.08209,-75.16613,-2.30793,-0.79239,0.00480,0.02172,0.60959,
06.17 10:59:02,80085,0.52194,0.17238,9.86890,-0.00746,0.00000,0.00533,2.99072,3.58887,28.41187,1.08249,-75.88452,-2.30748,-0.78855,0.00493,0.02169,0.61455,
06.17 10:59:02,80086,0.52194,0.17238,9.86890,-0.00746,-0.00107,0.00533,2.99072,3.58887,28.41187,1.08234,-76.60550,-2.30726,-0.78467,0.00507,0.02165,0.61950,
06.17 10:59:02,80087,0.52672,0.16759,9.87369,-0.00746,-0.00107,0.00639,2.99072,3.58887,28.11279,1.08286,-77.33241,-2.30723,-0.78072,0.00520,0.02162,0.62446,
06.17 10:59:02,80088,0.52672,0.16759,9.86890,-0.00852,-0.00107,0.00639,3.28979,4.48608,28.71094,1.08276,-77.95570,-2.30719,-0.77731,0.00532,0.02159,0.62870,
06.17 10:59:02,80089,0.52672,0.16759,9.86890,-0.00852,-0.00107,0.00426,3.28979,4.48608,28.71094,1.08234,-78.58033,-2.30687,-0.77388,0.00544,0.02156,0.63293,
06.17 10:59:02,80090,0.53151,0.17238,9.86890,-0.00746,-0.00107,0.00533,3.43933,3.14026,27.66418,1.08226,-79.69123,-2.30637,-0.76771,0.00564,0.02150,0.64041,
06.17 10:59:02,80091,0.52672,0.17238,9.86890,-0.00852,0.00000,0.00426,3.28979,4.48608,27.81372,1.08269,-80.33363,-2.30577,-0.76410,0.00576,0.02147,0.64469,
06.17 10:59:02,80092,0.52194,0.16759,9.87369,-0.00746,0.00000,0.00533,0.29907,4.78516,28.71094,1.08291,-79.56542,-2.30505,-0.76841,0.00561,0.02150,0.63956,
06.17 10:59:02,80093,0.52672,0.17238,9.87848,-0.00746,-0.00107,0.00426,1.79443,4.18701,29.01001,1.08339,-79.57294,-2.30483,-0.76837,0.00561,0.02150,0.63961,
06.17 10:59:02,80094,0.52194,0.17238,9.87369,-0.00746,0.00000,0.00426,1.79443,4.18701,29.01001,1.08340,-79.58093,-2.30401,-0.76832,0.00560,0.02150,0.63967,
06.17 10:59:02,80095,0.51236,0.17238,9.87369,-0.00746,-0.00213,0.00533,2.54211,4.93469,29.45862,1.08398,-79.83144,-2.30425,-0.76692,0.00565,0.02149,0.64135,
06.17 10:59:02,80096,0.51236,0.17717,9.87369,-0.00959,0.00107,0.00533,2.39258,3.88794,29.60815,1.08333,-80.16215,-2.30380,-0.76507,0.00571,0.02147,0.64355,
06.17 10:59:02,80097,0.51236,0.17717,9.86890,-0.00959,-0.00107,0.00639,2.39258,3.88794,29.60815,1.08241,-80.49213,-2.30360,-0.76321,0.00578,0.02144,0.64574,
06.17 10:59:02,80098,0.50757,0.17238,9.86890,-0.00639,-0.00107,0.00533,2.84119,4.03748,28.26233,1.08228,-81.03027,-2.30388,-0.76017,0.00588,0.02142,0.64934,
06.17 10:59:02,80099,0.50757,0.16759,9.86890,-0.00852,-0.00107,0.00426,2.24304,3.14026,28.86047,1.08271,-81.45422,-2.30377,-0.75776,0.00596,0.02140,0.65213,
06.17 10:59:02,80100,0.51236,0.16759,9.86890,-0.00852,-0.00107,0.00533,1.79443,5.08423,29.90723,1.08241,-81.37627,-2.30376,-0.75820,0.00594,0.02140,0.65162,
06.17 10:59:02,80101,0.51715,0.17717,9.86411,-0.00852,-0.00107,0.00639,3.28979,2.99072,28.11279,1.08214,-82.48758,-2.30359,-0.75185,0.00615,0.02134,0.65895,
06.17 10:59:02,80102,0.51715,0.17717,9.85932,-0.01172,-0.00107,0.00639,3.28979,2.99072,28.11279,1.08048,-83.60424,-2.30311,-0.74539,0.00637,0.02126,0.66623,
06.17 10:59:02,80103,0.51236,0.17238,9.86890,-0.00852,-0.00107,0.00426,2.84119,3.73840,28.56140,1.07985,-84.22147,-2.30301,-0.74179,0.00649,0.02123,0.67024,
06.17 10:59:02,80104,0.51236,0.16759,9.86411,-0.00959,-0.00107,0.00533,3.58887,2.99072,29.60815,1.07954,-85.46711,-2.30300,-0.73446,0.00672,0.02115,0.67828,
06.17 10:59:02,80105,0.51715,0.16759,9.86890,-0.00852,0.00000,0.00639,3.58887,3.88794,29.30908,1.07938,-86.39259,-2.30215,-0.72896,0.00688,0.02109,0.68417,
06.17 10:59:02,80106,0.51236,0.17238,9.86411,-0.00746,0.00107,0.00426,2.69165,4.18701,28.71094,1.07889,-86.83017,-2.30129,-0.72634,0.00696,0.02106,0.68697,
06.17 10:59:02,80107,0.51715,0.17238,9.87369,-0.00746,0.00000,0.00533,1.64490,5.23376,27.96326,1.07927,-86.70525,-2.30042,-0.72709,0.00693,0.02106,0.68617,
06.17 10:59:02,80108,0.51236,0.17238,9.86890,-0.00746,0.00000,0.00639,1.34583,3.43933,28.56140,1.07950,-86.48984,-2.29955,-0.72838,0.00689,0.02107,0.68479,
06.17 10:59:02,80109,0.51236,0.17238,9.86890,-0.00746,0.00107,0.00533,3.58887,3.58887,30.20630,1.08028,-87.50772,-2.29879,-0.72227,0.00706,0.02101,0.69123,
06.17 10:59:02,80110,0.51236,0.17238,9.86890,-0.00852,0.00107,0.00639,3.58887,3.58887,30.20630,1.08016,-88.52816,-2.29753,-0.71609,0.00724,0.02093,0.69764,
06.17 10:59:02,80111,0.51715,0.17238,9.86890,-0.00852,0.00000,0.00533,3.73840,4.63562,29.45862,1.07938,-89.31698,-2.29665,-0.71127,0.00739,0.02087,0.70256,
06.17 10:59:02,80112,0.51236,0.16281,9.86411,-0.00959,-0.00107,0.00533,1.34583,5.23376,28.86047,1.07853,-89.03461,-2.29688,-0.71300,0.00734,0.02089,0.70079,
06.17 10:59:02,80113,0.51236,0.16281,9.86890,-0.00852,0.00000,0.00639,3.14026,4.63562,28.56140,1.07744,-89.58912,-2.29651,-0.70960,0.00745,0.02084,0.70426,
06.17 10:59:02,80114,0.50757,0.16759,9.87369,-0.00852,-0.00107,0.00639,2.24304,4.63562,30.35583,1.07745,-89.74899,-2.29591,-0.70861,0.00747,0.02083,0.70524,
06.17 10:59:02,80115,0.51236,0.16759,9.86411,-0.00639,-0.00213,0.00533,2.24304,4.63562,30.35583,1.07794,-89.90960,-2.29614,-0.70762,0.00750,0.02082,0.70622,
06.17 10:59:02,80116,0.51236,0.16759,9.85453,-0.00852,0.00107,0.00533,1.34583,4.03748,30.05676,1.07767,-89.62598,-2.29523,-0.70937,0.00745,0.02083,0.70449,
06.17 10:59:02,80117,0.50757,0.16759,9.85453,-0.00959,-0.00107,0.00533,2.54211,4.03748,30.65491,1.07699,-89.99721,-2.29428,-0.70708,0.00751,0.02080,0.70676,
06.17 10:59:02,80118,0.51715,0.16759,9.84975,-0.00746,0.00107,0.00533,2.54211,4.03748,30.65491,1.07706,-90.36863,-2.29331,-0.70479,0.00757,0.02077,0.70905,
06.17 10:59:02,80119,0.52194,0.16759,9.84975,-0.00959,0.00000,0.00533,2.09351,3.28979,29.01001,1.07740,-90.67166,-2.29228,-0.70291,0.00762,0.02075,0.71091,
06.17 10:59:02,80120,0.51715,0.17238,9.85932,-0.00852,0.00000,0.00533,2.54211,5.23376,29.75769,1.07717,-90.89433,-2.29185,-0.70153,0.00766,0.02073,0.71229,
06.17 10:59:02,80121,0.51715,0.17717,9.86411,-0.00746,-0.00107,0.00533,4.33655,4.33655,28.26233,1.07731,-92.00397,-2.29140,-0.69460,0.00785,0.02065,0.71904,
06.17 10:59:02,80122,0.51715,0.17717,9.86890,-0.00852,-0.00107,0.00533,4.33655,4.63562,30.05676,1.07775,-93.02009,-2.29116,-0.68820,0.00803,0.02058,0.72516,
06.17 10:59:02,80123,0.51236,0.18196,9.86411,-0.00852,-0.00213,0.00426,4.33655,4.63562,30.05676,1.07774,-94.03876,-2.29121,-0.68172,0.00822,0.02051,0.73126,
