Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.10 14:18:40:365,8043,-0.02574,-0.03368,9.78684,-0.00000,0.00000,-0.00000,-0.17132,0.34991,-0.69190,-0.28957,-36.51391,0.19296,0.94966,-0.00187,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:374,8044,-0.01328,-0.02838,9.79247,-0.00000,0.00000,-0.00000,-0.17234,0.34932,-0.68743,-0.28930,-36.51387,0.19382,0.94966,-0.00187,0.00240,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:415,8045,-0.01746,-0.04761,9.80082,-0.00000,0.00000,-0.00000,-0.17234,0.34881,-0.68693,-0.28817,-36.51391,0.19326,0.94966,-0.00186,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:418,8046,-0.02727,-0.04453,9.80263,-0.00000,0.00000,-0.00000,-0.17084,0.34837,-0.68941,-0.28712,-36.51406,0.19349,0.94966,-0.00185,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:420,8047,-0.03295,-0.02283,9.81021,-0.00000,0.00000,-0.00000,-0.17134,0.35035,-0.68891,-0.28795,-36.51395,0.19375,0.94966,-0.00186,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:424,8048,-0.02633,-0.04423,9.78932,-0.00000,0.00000,-0.00000,-0.17136,0.34826,-0.68444,-0.28668,-36.51458,0.19307,0.94966,-0.00185,0.00238,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:427,8049,-0.01334,-0.02293,9.79307,-0.00000,0.00000,-0.00000,-0.17185,0.35029,-0.68593,-0.28666,-36.51494,0.19296,0.94966,-0.00185,0.00238,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:435,8050,-0.03425,-0.03333,9.80091,-0.00000,0.00000,-0.00000,-0.17031,0.35197,-0.69487,-0.28812,-36.51436,0.19277,0.94966,-0.00186,0.00239,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:445,8051,-0.01694,-0.04331,9.79204,-0.00000,0.00000,-0.00000,-0.17234,0.34779,-0.68594,-0.28794,-36.51461,0.19306,0.94966,-0.00186,0.00239,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:455,8052,-0.01929,-0.02594,9.80771,-0.00000,0.00000,-0.00000,-0.17184,0.34831,-0.68693,-0.28829,-36.51448,0.19376,0.94966,-0.00186,0.00239,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
