Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.29 16:44:06:403,52515,0.06812,-0.05314,9.80074,0.00000,0.00000,-0.00000,0.34867,-0.09156,-0.64153,-0.33890,101.87123,-0.36652,0.63019,0.00062,-0.00431,0.77643,1,0,
06.29 16:44:06:413,52516,0.05402,-0.05316,9.78499,0.00000,0.00000,-0.00000,0.34917,-0.09104,-0.64252,-0.33793,101.87154,-0.36537,0.63019,0.00062,-0.00430,0.77643,1,0,
06.29 16:44:06:422,52517,0.06313,-0.04760,9.79173,0.00000,0.00000,-0.00000,0.34817,-0.09107,-0.64103,-0.33831,101.87144,-0.36549,0.63019,0.00062,-0.00430,0.77643,1,0,
06.29 16:44:06:432,52518,0.07973,-0.06312,9.81393,0.00000,0.00000,-0.00000,0.35016,-0.09004,-0.64251,-0.33713,101.87166,-0.36506,0.63019,0.00062,-0.00429,0.77643,1,0,
06.29 16:44:06:443,52519,0.06036,-0.05178,9.78890,0.00000,0.00000,-0.00000,0.34818,-0.09103,-0.64302,-0.33758,101.87202,-0.36644,0.63019,0.00063,-0.00430,0.77643,1,0,
06.29 16:44:06:451,52520,0.06395,-0.04951,9.81605,0.00000,0.00000,-0.00000,0.34766,-0.09062,-0.63905,-0.33793,101.87262,-0.36603,0.63019,0.00062,-0.00430,0.77643,1,0,
06.29 16:44:06:463,52521,0.05138,-0.05679,9.79891,0.00000,0.00000,-0.00000,0.34817,-0.09306,-0.64154,-0.33715,101.87229,-0.36624,0.63019,0.00063,-0.00430,0.77643,1,0,
06.29 16:44:06:471,52522,0.07409,-0.06144,9.80184,0.00000,0.00000,-0.00000,0.34718,-0.08956,-0.64203,-0.33774,101.87279,-0.36747,0.63018,0.00063,-0.00431,0.77643,1,0,
06.29 16:44:06:483,52523,0.06948,-0.07060,9.79805,0.00000,0.00000,-0.00000,0.34719,-0.09204,-0.64254,-0.33763,101.87212,-0.36617,0.63019,0.00062,-0.00430,0.77643,1,0,
06.29 16:44:06:493,52524,0.05878,-0.05361,9.81102,0.00000,0.00000,-0.00000,0.34965,-0.09009,-0.64002,-0.33654,101.87202,-0.36538,0.63019,0.00062,-0.00429,0.77643,1,0,
